hospital_key,hospital_register_num,hospital_name,hospital_category,hospital_si,hospital_gu,hospital_dong,hospital_ceo,hospital_address,hospital_nation
BE_LiST21-0873,2997,청담지엔성형외과의원,의원,서울특별시,강남구,청담동,차승연외2명,"서울특별시 강남구 삼성로 766, 유림빌딩5층",
BE_LiST21-0874,2990,코넬비뇨기과의원,의원,서울특별시,마포구,공덕동,박용설,"서울특별시 마포구 신공덕동 15-19, 3층",
BE_LiST21-0875,3022,메디플라워산부인과의원,의원,서울특별시,서초구,서초1동,정환욱외1명,"서울특별시 서초구 서초동 1656-4, 롯데케슬메디치2층",
BE_LiST21-0876,3008,하나여성의원,의원,서울특별시,송파구,잠실본동,김윤형,"서울특별시 송파구 올림픽로 100, 효창타워2층1호",
BE_LiST21-0877,3002,라이프성형외과의원,의원,서울특별시,강남구,신사동,김종도,"서울특별시 강남구 논현로 847 (신사동,석빌딩1층~4층,지하1층)",
BE_LiST21-0879,3052,오플란트치과의원,치과의원,서울특별시,영등포구,영등포동,노승오,"서울특별시 영등포구 영중로2길 1(영등포동3가,대선빌딩9~11층)",
BE_LiST21-0880,3049,코미인성형외과의원,의원,서울특별시,강남구,논현1동,김기출외1명,"서울특별시 강남구 봉은사로 105, 7층(논현동)",
BE_LiST21-0579,1787,명동우리치과의원,치과의원,서울특별시,중구,명동,안상철/김기영,서울특별시 중구 충무로2가 11-1 선샤인빌딩 4층,
BE_LiST21-0709,2800,라벨라의원,의원,서울특별시,서초구,서초4동,"조현진,장기현",서울특별시 서초구 서초4동 1306번지 3호 한승빌디 402호,
BE_LiST21-0710,2747,맑은수병원,병원,서울특별시,동대문구,장안1동,윤웅용,"서울특별시 동대문구 천호대로83길 44, 9호(장안동)",
BE_LiST21-0711,2770,제피의원,의원,서울특별시,서초구,서초4동,김형섭,"서울특별시 서초구 서초대로73길, 9타임빌딩801호",
BE_LiST21-0712,2771,의료법인 한국의료재단 아이에프씨의원,의원,서울특별시,영등포구,여의동,나재수,"서울특별시 영등포구 국제금융로 10 투아이에프씨4,5층(여의도동)",
BE_LiST21-0714,2807,루체아의원,의원,서울특별시,강남구,신사동,나수정,"서울특별시 강남구 신사동 582-8, 2.3층",
BE_LiST21-0715,2938,오늘안치과,치과의원,서울특별시,강남구,압구정동,강정호,"서울특별시 강남구 도산대로 307, 3층",
BE_LiST21-0716,2786,올림픽병원,병원,서울특별시,송파구,석촌동,이재훈,서울특별시 송파구 백제고분로 283(석촌동),
BE_LiST21-0717,2781,압구정리더스피부과의원,의원,서울특별시,강남구,압구정동,윤성재,"서울특별시 강남구 언주로 843 (신사동,4,5층)",
BE_LiST21-0718,2842,제림성형외과의원,의원,서울특별시,강남구,신사동,양정학외1명,"서울특별시 강남구 압구정로 168, 지하1층, 1~2층(신사동)",
BE_LiST21-0720,2831,채널의원,의원,서울특별시,강남구,논현2동,이근호,"서울특별시 강남구 학동로 228, 2~3층(논현동)",
BE_LiST21-0721,2870,이지함피부과의원,의원,서울특별시,마포구,대흥동,유서례,"서울특별시 마포구 신촌로 174, 대흥동 3층, 6층",
BE_LiST21-0722,2830,양생채가한의원,한의원,서울특별시,강남구,논현1동,양준석,"서울특별시 강남구 논현동 49-18, 3층",우즈베키스탄
BE_LiST21-0723,2832,이물비치과의원,치과의원,서울특별시,강남구,압구정동,김진화,"서울특별시 강남구 신사동 620, 압구정스퀘어 401",
BE_LiST21-0724,2638,뮤토의원,의원,서울특별시,강남구,압구정동,김강훈,"서울특별시 강남구 언주로 859, 6층(신사동)",
BE_LiST21-0726,2758,퍼스트치과병원,치과의원,서울특별시,서초구,서초4동,장혁진,"서울특별시 강남대로 405, 통영빌딩9층(서초동)",
BE_LiST21-0727,2806,제이에스 (JS) 항외과의원,의원,서울특별시,성동구,용답동,김지훈,서울특별시 성동구 자동차시장1길 85 (용답동),
BE_LiST21-0728,2803,아이브성형외과의원,의원,서울특별시,강남구,신사동,장성수,"서울특별시 강남구 신사동 583, 4층",
BE_LiST21-0729,2817,그레이스성형외과의원,의원,서울특별시,서초구,잠원동,최문섭,서울특별시 서초구 강남대로 623  우일빌딩5층 그레이스성형외과의원,"중국,"
BE_LiST21-0730,2844,브라운피부과의원,의원,서울특별시,강남구,신사동,이재철,"서울특별시 강남구 논현로 857, 1층(신사동)",
BE_LiST21-0731,3084,청담의원,의원,서울특별시,강남구,청담동,이상동,"서울특별시 강남구 도산대로 510, 신한오피스텔304,305호",
BE_LiST21-0732,2898,서울스타병원,병원,서울특별시,강서구,우장산동,조계남,"서울특별시 강서구 화곡동 1026-12, 2~5층",
BE_LiST21-0733,2820,경인한방병원,한방병원,서울특별시,구로구,고척1동,이창곤,"서울특별시 구로구 중앙로 1길 18-18, 신원프라자2층(고척1동)",
BE_LiST21-0734,2793,서울메디케어,의원,서울특별시,마포구,아현동,김강호,서울특별시 마포구 마포대로 156,
BE_LiST21-0735,2797,강남서울안과의원,의원,서울특별시,서초구,서초4동,안병선,서울특별시 서초구 서초동 1305-3 대원빌딩10층,
BE_LiST21-0736,2853,임플란티아치과의원,치과의원,서울특별시,강남구,삼성1동,김인수,"서울특별시 강남구 영동대로 520, 2층(삼성동)",
BE_LiST21-0738,2908,연세베라의원,의원,서울특별시,강남구,논현2동,윤석준,서울특별시 강남구 논현동 234-28 태성빌딩5층,
BE_LiST21-0740,2829,라프린의원,의원,서울특별시,강남구,청담동,박병춘,"서울특별시 강남구 삼성로 709 (청담동, 명보빌딩1층지하1층)",
BE_LiST21-0741,2814,조이치과의원,치과의원,서울특별시,은평구,응암1동,김경묵,"서울특별시 은평구 응암동 89-46, 5층",
BE_LiST21-0742,2839,투명치과의원,치과의원,서울특별시,강남구,신사동,강제훈,"서울특별시 강남구 신사동 530-2,지하1층~3,4층",
BE_LiST21-0743,2869,삼성드림이비인후과의원,의원,서울특별시,강남구,대치2동,고병윤,"서울특별시 강남구 테헤란로 514 (대치동,삼흥제2빌딩5층)",
BE_LiST21-0744,2871,강남삼성드림이비인후과의원,의원,서울특별시,강남구,역삼1동,허세형,"서울특별시 강남구 강남대로 372, 5층 (역삼동,화인타워)",
BE_LiST21-0745,2861,학교법인 대진교육재단 제인병원,병원,서울특별시,성동구,송정동,안영일,서울특별시 성동구 광나루로 243 (송정동),"일본,중국,몽골,베트남,"
BE_LiST21-0746,2845,미자인의원,의원,서울특별시,강남구,청담동,김찬종,"서울특별시 강남구 청담동 91-11, 2층",
BE_LiST21-0747,2854,단아안청아한의원,한의원,서울특별시,마포구,성산2동,김진아,"서울특별시 마포구 월드컵로 204, 이안상암2층",
BE_LiST21-0748,2933,금강아산병원,병원,서울특별시,용산구,이촌1동,김형국,서울특별시 용산구 이촌동 301-165,
BE_LiST21-0749,3016,제이디의원,의원,서울특별시,강남구,신사동,도진우,"서울특별시 강남구 강남대로 616,신사미타워902호",
BE_LiST21-1269,3653,미랩클리닉,의원,서울특별시,강남구,압구정동,하상욱,서울시 강남구 신사동 663-4 3층 (135-897),"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1270,3678,문동언마취통증의학과의원,의원,서울특별시,서초구,서초4동,문동언,서초구 서초중앙로 138 우림빌딩 4층,"중국,"
BE_LiST21-1271,3660,채움과비움한의원,한의원,서울특별시,강동구,성내2동,문상현,서울특별시 강동구 천호옛길 88 g-lite 빌딩 2층,"중국,러시아,"
BE_LiST21-1158,3451,그랜드성형외과병원,병원,서울특별시,강남구,신사동,유상욱,서울특별시 강남구 도산대로 121 (신사동),"미국,중국,러시아,몽골,베트남,"
BE_LiST21-1159,3432,스타앤의원,의원,서울특별시,양천구,목5동,이해준,"서울특별시 양천구 목동동로 339  (목동,목동트윈빌4층401~4호)","중국,몽골,베트남,"
BE_LiST21-1160,397,라마르의원,의원,서울특별시,광진구,자양4동,문덕현,서울 광진구 자양4동 8-1 송천빌딩 4층,
BE_LiST21-1161,3458,서연성형외과의원,의원,서울특별시,서초구,서초4동,김진,"서울특별시 서초구 강남대로 421, 7층 (서초동,삼영빌딩)","미국,일본,중국,몽골,베트남,"
BE_LiST21-1162,3434,리뉴미피부과의원,의원,서울특별시,송파구,잠실본동,하지현,서울특별시 송파구 올림픽로 114 (잠실동),
BE_LiST21-1163,3467,청담예치과의원,치과의원,서울특별시,강남구,논현2동,서정교,"서울특별시 강남구 학동로 309 (논현동,와이디빌딩5층)","미국,일본,중국,"
BE_LiST21-1164,3441,지앤지성형외과의원,의원,서울특별시,강남구,역삼1동,최봉균외1명,"서울특별시 강남구 강남대로 390, 15층 (역삼동,미진프라자)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1165,3447,청담비엘에스의원,의원,서울특별시,강남구,청담동,김명남,"서울특별시 강남구 압구정로 414 (청담동,3층)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1166,3443,셀파크피부과의원,의원,서울특별시,강남구,논현2동,정운경,서울특별시 강남구 도산대로 212 (논현동),"미국,중국,러시아,베트남,"
BE_LiST21-1167,3444,리더스미의원,의원,서울특별시,강남구,대치4동,권오정,"서울특별시 강남구 선릉로86길 12 (대치동,해동빌딩6층)","일본,중국,"
BE_LiST21-1168,229,아이라인성형외과,의원,서울특별시,강남구,논현2동,임재호,서울특별시 강남구 학동로 342 에스케이 허브블루,
BE_LiST21-1169,3449,대한한의원,한의원,서울특별시,광진구,중곡2동,선재광,"서울특별시 광진구 능동로 390 -1 (중곡동,2층)","미국,중국,"
BE_LiST21-1170,3454,로덴예쁜얼굴치과의원,치과의원,서울특별시,강남구,논현1동,전명섭,"서울특별시 강남구 강남대로 562 (논현동,4층)","미국,중국,러시아,몽골,베트남,"
BE_LiST21-1172,678,예림치과병원,치과병원,서울특별시,영등포구,여의동,방상훈,서울특별시 영등포구 의사당대로 97 교보증권빌딩,
BE_LiST21-1173,3455,서울내외의원,의원,서울특별시,광진구,구의3동,이웅희외1명,서울특별시 광진구 구의강변로 99 (구의동),"미국,일본,중국,"
BE_LiST21-1175,3461,연세J성형외과의원,의원,서울특별시,강남구,신사동,박제연,"서울특별시 강남구 논현로 841 (신사동,제이비미소빌딩제2층204호)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1176,3484,스타트치과의원,치과의원,서울특별시,강남구,청담동,이현정,"서울특별시 강남구 선릉로 838  (청담동,페코빌딩3,4층)","미국,일본,중국,러시아,"
BE_LiST21-1177,3466,명동아름다운치과의원,치과의원,서울특별시,중구,회현동,김수경,"서울특별시 중구 퇴계로 108, 8층(회현동3가,세대빌딩)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1178,3472,의료법인 명경의료재단 꽃마을의원,의원,서울특별시,서초구,서초1동,황경식,"서울특별시 서초구 서초중앙로 110 (서초동,롯데캐슬메디치3층,지하1층)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1182,3479,강남더블유안과의원,의원,서울특별시,서초구,서초4동,성열석,서울특별시 서초구 서초동 1305-2 유화빌딩15층,"미국,일본,중국,몽골,베트남,"
BE_LiST21-1183,3488,옥수수치과,치과의원,서울특별시,서초구,반포1동,이승호,서울특별시 서초구 반포동 748-1 청호타워 302,"일본,중국,베트남,"
BE_LiST21-1185,3490,오메가성형외과의원,의원,서울특별시,강남구,신사동,조정남,"서울특별시 강남구 압구정로 28길 22 (신사동,2층)","미국,일본,중국,러시아,몽골,"
BE_LiST21-1186,3504,지앤지병원,의원,서울특별시,강남구,역삼1동,최봉균외2명,"서울특별시 강남구 강남대로 390 (역삼동,미진프라자1501호,1601호)","중국,중동,몽골,베트남,"
BE_LiST21-1187,3485,서울세정병원,병원,서울특별시,양천구,신월4동,고기훈,서울특별시 양천구 신월로 151 (신월동),"미국,중국,"
BE_LiST21-1188,3489,유림한의원,한의원,서울특별시,강서구,가양1동,이대희,"서울특별시 강서구 허준로 23, 206호(가양동,1-2블럭한강타운상가)","미국,일본,중국,"
BE_LiST21-1190,3494,닥터홈즈의원,의원,서울특별시,강남구,신사동,이혁진,"서울특별시 강남구 강남대로152길 45  (신사동,우림빌딩3층)","미국,일본,중국,"
BE_LiST21-1192,3499,에뜨 성형외과,의원,서울특별시,서초구,서초4동,박흥식,서울특별시 서초구 서초동 1318 대승빌딩5층,"미국,일본,중국,몽골,베트남,"
BE_LiST21-1310,3723,강남청구경희한의원,한의원,서울특별시,서초구,잠원동,이웅경,서울특별시 서초구 강남대로 613 성락빌딩,"미국,일본,중국,러시아,"
BE_LiST21-1311,3728,후원의원,의원,서울특별시,강남구,삼성1동,방지영,서울시 강남구 삼성동 59-14번지,"중국,"
BE_LiST21-1312,3759,송가한의원,한의원,서울특별시,용산구,한남동,송영위,"서울특별시 용산구 이태원로 239  가봉대사관, 우리은행","미국,중국,"
BE_LiST21-1313,3746,메디코스의원,의원,서울특별시,강남구,압구정동,박상훈,서울특별시 강남구 언주로174길 13,"일본,중국,몽골,"
BE_LiST21-1314,3727,소람한방병원,한방병원,서울특별시,강남구,삼성1동,성신,"서울특별시 강남구 테헤란로87길 29 M타워 5층,8층,9층","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1315,3730,굿라인성형외과의원,의원,서울특별시,강남구,신사동,최덕호,서울특별시 강남구 논현로 843,"중국,"
BE_LiST21-1316,3732,하늘마음한의원,한의원,서울특별시,서초구,서초3동,박성배,서울특별시 서초구 반포대로 96 석정빌딩,"중국,러시아,중동,"
BE_LiST21-1317,3739,연세굿데이치과의원,치과의원,서울특별시,서초구,양재1동,정재욱,서울특별시 서초구 강남대로 212 보은빌딩,
BE_LiST21-1319,3741,목동아이비피부과의원,의원,서울특별시,양천구,신정4동,김중원,서울특별시 양천구 중앙로 312  (6층),"미국,일본,중국,러시아,"
